Bankrupt,Net_Value_Per_Share_(B),Net_Value_Per_Share_(A),Net_Value_Per_Share_(C),Operating_Profit_Growth_Rate,Total_Asset_Return_Growth_Rate_Ratio,Total_debt/Total_net_worth,Operating_profit/Paid-in_capital,Net_profit_before_tax/Paid-in_capital,Average_Collection_Days,Revenue_per_person,Total_income/Total_expense
0,0.199190932,0.199190932,0.199190932,0.848091225,0.264114041,0.010492527,0.115817415,0.178463163,0.008459676,0.03080064,0.002270237
0,0.199148793,0.199148793,0.199148793,0.848122105,0.263974171,0.004818574,0.103392121,0.176751376,0.008407588,0.03078889,0.002295078
0,0.174160381,0.174160381,0.174160381,0.848006924,0.264020017,0.004716439,0.096813067,0.170786517,0.004474483,0.030747764,0.002265075
0,0.179048502,0.179048502,0.179048502,0.848080331,0.264266343,0.004976336,0.115328871,0.184435563,0.005560655,0.030727201,0.002315932
0,0.250937592,0.250937592,0.250937592,0.848117035,0.264984342,0.005558139,0.211514974,0.268644899,0.007816683,0.030718388,0.00270655
0,0.227550461,0.227550461,0.227550461,0.848087801,0.264504899,0.004425537,0.108367124,0.206915014,0.006534112,0.030706637,0.0028411
0,0.193417892,0.193417892,0.193417892,0.848075485,0.264074411,0.005942969,0.11253603,0.182030013,0.012833398,0.030697825,0.002308051
0,0.170662846,0.170662846,0.170662846,0.848022182,0.26411948,0.002679215,0.099614051,0.173636981,0.004357498,0.030668449,0.00264504
0,0.159706713,0.159706713,0.159706713,0.847963574,0.263822645,0.013469027,0.072263748,0.145577257,0.001019567,0.030668449,0.001754027
0,0.183304538,0.183304538,0.183304538,0.848081425,0.26382653,0.001701639,0.106168678,0.176721213,0.007235171,0.030659636,0.002341117
0,0.176014496,0.176014496,0.176014496,0.848177113,0.26439378,0.011496548,0.115149739,0.186132268,0.005761324,0.030656698,0.002459074
0,0.173401879,0.173401879,0.173401879,0.846962004,0.263214988,0.013653234,0.075748693,0.143601538,0.007218093,0.030644948,0.002081216
0,0.190552442,0.190552442,0.190552442,0.847961645,0.263682775,0.013141648,0.10022473,0.164995098,0.004712724,0.03064201,0.002169001
0,0.182335342,0.182335342,0.182335342,0.848056862,0.263927547,0.006410783,0.113773674,0.186554558,0.010169202,0.030603822,0.002318707
0,0.200412962,0.200412962,0.200412962,0.8480147,0.264265566,0.010539947,0.104027228,0.196553804,0.010836105,0.030580321,0.002376387
0,0.202519911,0.202519911,0.202519911,0.848083955,0.264445066,0.017884533,0.16042145,0.226823015,0.009797752,0.030574446,0.002398495
0,0.193122919,0.193122919,0.193122919,0.847912636,0.263952413,0.013064135,0.095029883,0.168976699,0.007980633,0.030562696,0.002230111
0,0.193544309,0.193544309,0.193544309,0.847877415,0.263267051,0.00093654,0.091740355,0.165982958,0.001560946,0.030553883,0.002180106
0,0.207028781,0.207028781,0.207028781,0.850474165,0.265230669,0.002593494,0.117291188,0.189088304,0.00559225,0.030530382,0.002689364
0,0.289831865,0.289831865,0.289831865,0.848119105,0.264183976,0.002685598,0.13872197,0.220511274,0.008362331,0.030527444,0.002635407
0,0.163077831,0.163077831,0.163077831,0.848024206,0.26416688,0.005738699,0.089216213,0.15961843,0.006782599,0.030509819,0.00216192
0,0.164257722,0.164257722,0.164257722,0.847978397,0.262715341,0.015398645,0.102879151,0.159241385,0.006286478,0.030480443,0.002123609
0,0.230837301,0.230837301,0.230837301,0.848232969,0.264342495,0.010135055,0.10328627,0.177075635,0.007802166,0.030436379,0.002274372
0,0.207745143,0.207745143,0.207745143,0.848033217,0.264021571,0.001847546,0.13137753,0.202066209,0.003945059,0.030424629,0.002497856
0,0.184779402,0.184779402,0.184779402,0.847958092,0.263731729,0.005784295,0.09831941,0.173750094,0.008424666,0.030348251,0.002311459
0,0.215456576,0.215456576,0.215456576,0.847782174,0.263783792,0.004669019,0.083475825,0.16932358,0.00849981,0.030333563,0.002244142
0,0.168766592,0.168766592,0.168766592,0.84365363,0.26285832,0.016474708,0.08233589,0.150554257,0.006804801,0.030330626,0.002082652
0,0.177025831,0.177025831,0.177025831,0.848021065,0.264022348,0.005973062,0.10308271,0.178206772,0.004833979,0.030321813,0.002348642
0,0.199401627,0.199401627,0.199401627,0.84795721,0.263753487,0.004611569,0.099345352,0.166797376,0.008567269,0.030307125,0.002235712
0,0.203278412,0.203278412,0.203278412,0.847941187,0.263642368,0.005958471,0.095510284,0.176555313,0.004541088,0.030304188,0.002418731
0,0.19185875,0.19185875,0.19185875,0.847968433,0.263824199,0.008467157,0.101275099,0.180823467,0.007796189,0.030283624,0.002358406
0,0.139437866,0.139437866,0.139437866,0.848053086,0.26494549,0.034941045,0.071457651,0.14510972,0.000706183,0.030283624,0.002125322
0,0.158695377,0.158695377,0.158695377,0.848495187,0.26404022,0.006202865,0.103856238,0.16393183,0.005546139,0.030277749,0.002182951
0,0.201424297,0.201424297,0.201424297,0.847945964,0.262796932,0.000890944,0.106274529,0.179398235,0.007831199,0.030260124,0.002300385
0,0.175213855,0.175213855,0.175213855,0.848000254,0.26385295,0.018480015,0.112226619,0.176819244,0.006666467,0.030207247,0.002313738
0,0.165226918,0.165226918,0.165226918,0.84796955,0.263632266,0.009163863,0.102325468,0.161842998,0.010568831,0.030204309,0.00219275
0,0.189161856,0.189161856,0.189161856,0.848052298,0.264462161,0.005344751,0.104922892,0.174330744,0.009595375,0.03015437,0.002287586
0,0.337617462,0.337617462,0.337617462,0.848013642,0.264257796,0.02300404,0.176836517,0.265115753,0.003692302,0.030148495,0.002784359
0,0.193122919,0.193122919,0.193122919,0.847820313,0.263311343,0.002270675,0.093165274,0.162174798,0.011642195,0.030122057,0.002066449
0,0.182883149,0.182883149,0.182883149,0.848202582,0.264989005,0.002874365,0.114734477,0.185596863,0.006979852,0.030104431,0.002395185
0,0.169103704,0.169103704,0.169103704,0.847937376,0.263842071,0.014796779,0.097049196,0.175378931,0.005681056,0.030095619,0.00228661
0,0.171421348,0.171421348,0.171421348,0.847976479,0.264307527,0.009940817,0.091601935,0.16931604,0.009850694,0.030092681,0.002241629
0,0.171547765,0.171547765,0.171547765,0.84798929,0.263946974,0.008109685,0.098620678,0.169444235,0.004872405,0.030083868,0.00220637
1,0.173401879,0.173401879,0.173401879,0.847975162,0.263509492,0.019262441,0.097399319,0.158155494,0.006087517,0.03006918,0.002087931
0,0.190510303,0.190510303,0.190510303,0.848396134,0.263661795,0.007344586,0.097098051,0.156458789,0.007119039,0.030039804,0.002140949
0,0.181071173,0.181071173,0.181071173,0.848000242,0.263703756,0.01462625,0.111868354,0.174338285,0.008117259,0.029986928,0.002258913
0,0.180059837,0.180059837,0.180059837,0.848064509,0.263951636,0.007976545,0.114555344,0.186893899,0.011208409,0.029975177,0.002390718
0,0.186633517,0.186633517,0.186633517,0.848001289,0.263542905,0.004685434,0.101323953,0.164142976,0.014287605,0.029948739,0.002157672
0,0.168134508,0.168134508,0.168134508,0.847863357,0.263321444,0.020408722,0.087392317,0.150697534,0.010532113,0.029934051,0.002136387
0,0.185200792,0.185200792,0.185200792,0.84809019,0.263987381,0.004653517,0.112055629,0.181652967,0.00754087,0.029916426,0.002298718
0,0.179764865,0.179764865,0.179764865,0.847979056,0.263470639,0.000574508,0.09658508,0.166050826,0.003335368,0.029892925,0.002130732
0,0.172474822,0.172474822,0.172474822,0.850158126,0.263869268,0.008697872,0.096405947,0.163577407,0.016856163,0.029881174,0.002085785
0,0.173696852,0.173696852,0.173696852,0.848360149,0.265432703,0.007692939,0.111982347,0.17794284,0.004520594,0.029872362,0.002283682
0,0.18157684,0.18157684,0.18157684,0.847927188,0.264162995,0.00632871,0.095705701,0.169172762,0.003840883,0.029869424,0.00223468
0,0.187939826,0.187939826,0.187939826,0.848081578,0.264241478,0.00785982,0.109767616,0.181034613,0.005885141,0.029848861,0.002442177
0,0.174455354,0.174455354,0.174455354,0.848110341,0.264216612,0.008032172,0.109604768,0.180325767,0.009976219,0.029837111,0.002292104
0,0.176056635,0.176056635,0.176056635,0.848134963,0.267637209,0.008395116,0.115418438,0.187693236,0.014217585,0.029787172,0.003224858
0,0.202224938,0.202224938,0.202224938,0.847960492,0.263566994,0.008010286,0.100281727,0.182165749,0.005823659,0.029772484,0.002329184
0,0.18448443,0.18448443,0.18448443,0.848082237,0.264142792,0.009420111,0.107324898,0.179533972,0.009081322,0.029766608,0.002295246
0,0.186169989,0.186169989,0.186169989,0.848873515,0.264120257,0.011366144,0.101535656,0.174217631,0.006236097,0.029766608,0.002249578
0,0.187476297,0.187476297,0.187476297,0.848122576,0.264369692,0.008675986,0.113236276,0.189420104,0.008894316,0.029757796,0.002377363
0,0.262610088,0.262610088,0.262610088,0.84800496,0.263898019,0.003531858,0.136197828,0.218068019,0.008754275,0.029737232,0.003574019
0,0.202983439,0.202983439,0.202983439,0.848114553,0.265187154,0.002778614,0.15348413,0.218173592,0.005638361,0.029737232,0.002468334
0,0.201466436,0.201466436,0.201466436,0.848047675,0.264243809,0.001474571,0.12811243,0.200852123,0.005227631,0.029722545,0.002511075
0,0.168893009,0.168893009,0.168893009,0.847889826,0.263401481,0.005726844,0.092342893,0.169029485,0.003420759,0.029693169,0.002230819
0,0.208082255,0.208082255,0.208082255,0.848016677,0.263956298,0.007247923,0.127876301,0.187708318,0.009828492,0.029690231,0.002312113
0,0.171547765,0.171547765,0.171547765,0.847855781,0.263188568,0.010777957,0.090120019,0.145011688,0.006371869,0.029675543,0.002058387
0,0.178205722,0.178205722,0.178205722,0.848015818,0.263975725,0.032425063,0.117201622,0.184352613,0.009152196,0.029669668,0.002314793
0,0.205174666,0.205174666,0.205174666,0.848117788,0.266537676,0.001693431,0.161748661,0.230812156,0.005919297,0.029652042,0.002827992
0,0.1947242,0.1947242,0.1947242,0.848018065,0.26368666,0.002006219,0.127876301,0.202232109,0.004290039,0.029652042,0.002527319
0,0.188656188,0.188656188,0.188656188,0.848054886,0.264239146,0.002698365,0.116631654,0.190769927,0.010236661,0.02964323,0.002622812
0,0.168766592,0.168766592,0.168766592,0.848055851,0.264720921,0.004391796,0.107430749,0.18275394,0.006987537,0.02964323,0.002374734
0,0.188445493,0.188445493,0.188445493,0.848073097,0.26394542,0.010580071,0.104190076,0.177271699,0.002998074,0.029622666,0.002428487
0,0.181956091,0.181956091,0.181956091,0.84816202,0.264538313,0.006039632,0.133641116,0.200972777,0.005870624,0.029613854,0.002601846
0,0.188276937,0.188276937,0.188276937,0.847990255,0.263916669,0.006250285,0.09947563,0.173591735,0.006824441,0.029605041,0.002317552
0,0.188276937,0.188276937,0.188276937,0.848128505,0.264583382,0.009394578,0.113122282,0.189510595,0.009383606,0.029593291,0.002471602
0,0.17913278,0.17913278,0.17913278,0.848118458,0.264034781,0.011875906,0.104613481,0.172596335,0.008702186,0.029593291,0.002255599
0,0.196999705,0.196999705,0.196999705,0.847987373,0.262862982,0.002602614,0.122860586,0.19012895,0.003992878,0.029590353,0.002339139
0,0.165606169,0.165606169,0.165606169,0.847857699,0.262650069,0.002390137,0.087424886,0.161910866,0.002032303,0.029584478,0.002034225
0,0.214655935,0.214655935,0.214655935,0.847956304,0.262844333,0.004111838,0.108171707,0.185385718,0.014543778,0.02956979,0.00232551
0,0.168176647,0.168176647,0.168176647,0.848074838,0.265258643,0.00637157,0.097822724,0.178199231,0.011887267,0.029563915,0.002408945
0,0.183683789,0.183683789,0.183683789,0.848035664,0.264302088,0.013991556,0.10447506,0.172641581,0.011848841,0.029560977,0.002256942
0,0.168555897,0.168555897,0.168555897,0.84791753,0.263889472,0.0231846,0.095086879,0.167355403,0.015421596,0.029560977,0.002199606
0,0.188108381,0.188108381,0.188108381,0.8478369,0.264645546,0.002255173,0.092725585,0.173697308,0.008404172,0.029511038,0.002413187
0,0.260966668,0.260966668,0.260966668,0.848615544,0.270117568,0.003580189,0.107219047,0.250094261,0.006960212,0.0295081,0.003661329
0,0.185032236,0.185032236,0.185032236,0.848067156,0.263887141,0.009806765,0.103872523,0.16525903,0.010295581,0.0295081,0.002197367
0,0.182293203,0.182293203,0.182293203,0.848174878,0.264561624,0.011039678,0.127591317,0.198876404,0.007690304,0.029499288,0.00251753
0,0.193460031,0.193460031,0.193460031,0.848154597,0.264906637,0.003006593,0.144543782,0.213912978,0.001825657,0.0294846,0.002438032
0,0.18857191,0.18857191,0.18857191,0.84809126,0.264128028,0.006165477,0.101152963,0.176856949,0.008096765,0.029481662,0.002374574
0,0.189667523,0.189667523,0.189667523,0.848015594,0.263006737,0.002858862,0.095754556,0.164444612,0.003618012,0.029478724,0.002112244
0,0.184315874,0.184315874,0.184315874,0.848103012,0.263950859,0.003322117,0.099337209,0.177430058,0.006411149,0.029425848,0.002431848
0,0.178374278,0.178374278,0.178374278,0.847964421,0.26319867,0.001934178,0.101299526,0.161103989,0.006943134,0.029425848,0.00215288
0,0.208882896,0.208882896,0.208882896,0.850139339,0.264108601,0.020354007,0.133502695,0.233119674,0.011748934,0.029405285,0.002499791
0,0.204331887,0.204331887,0.204331887,0.847985714,0.264107824,0.006916897,0.096169818,0.179322826,0.001544721,0.02939941,0.002316085
1,0.152332392,0.152332392,0.152332392,0.846688092,0.261434755,0.012760467,0.058812513,0.12992987,0.00366327,0.029396472,0.002039189
0,0.177615777,0.177615777,0.177615777,0.848034864,0.263764366,0.001420768,0.106095396,0.175476963,0.003774278,0.029370034,0.002290718
0,0.175888079,0.175888079,0.175888079,0.848109271,0.263365737,0.003397806,0.097635449,0.158743684,0.004558166,0.029358283,0.002063796
0,0.187686992,0.187813409,0.187813409,0.848015759,0.263891026,0.005376668,0.109165079,0.182520172,0.000841954,0.029355346,0.002797791
0,0.187981965,0.187981965,0.187981965,0.848037358,0.264131913,0.007055508,0.130856417,0.201681623,0.005219946,0.029355346,0.002434883
0,0.195019173,0.195019173,0.195019173,0.848021194,0.263827307,0.001914116,0.132232482,0.206545509,0.002535256,0.029314219,0.002736802
0,0.17298049,0.17298049,0.17298049,0.848011736,0.264179313,0.007834286,0.097081766,0.168976699,0.009949747,0.029308344,0.002230796
0,0.161729384,0.161729384,0.161729384,0.847745541,0.26210613,0.001963359,0.085495139,0.151187693,0.003992024,0.029305407,0.002019883
0,0.184273735,0.184273735,0.184273735,0.847846476,0.262286407,0.009849625,0.07961633,0.148932961,0.006903,0.029296594,0.002003256
0,0.195019173,0.195019173,0.195019173,0.848051216,0.264246917,0.003255547,0.133917957,0.205896991,0.005162734,0.029293656,0.002582175
0,0.179849142,0.179849142,0.179849142,0.848014547,0.264018463,0.003789931,0.098172847,0.171947817,0.002563435,0.029290719,0.00236359
0,0.187939826,0.187939826,0.187939826,0.848056368,0.264044106,0.010668527,0.101722931,0.172324862,0.00846053,0.029281906,0.00229382
0,0.186464961,0.186464961,0.186464961,0.848134469,0.265315368,0.004924356,0.132460469,0.206696328,0.005023547,0.029278968,0.002376437
0,0.201677131,0.201677131,0.201677131,0.848019347,0.263668011,0.008700608,0.101079681,0.170175703,0.010971877,0.029258405,0.002242666
0,0.199148793,0.199148793,0.199148793,0.847947622,0.263891026,0.002683774,0.097806439,0.187866677,0.001832489,0.029237842,0.002791105
0,0.20993637,0.20993637,0.20993637,0.849845288,0.264504122,0.007759509,0.111705506,0.179993967,0.002103178,0.029237842,0.002365221
0,0.170115039,0.170115039,0.170115039,0.848368454,0.26347841,0.011841253,0.106298956,0.161677098,0.005027816,0.029231967,0.002189765
0,0.160085964,0.160085964,0.160085964,0.848037758,0.264795518,0.004969952,0.093963229,0.159972853,0.004868989,0.029214341,0.00198164
0,0.190847415,0.190847415,0.190847415,0.86167811,0.264745009,0.010756983,0.107072484,0.179149385,0.005720336,0.029196716,0.002552484
0,0.197968901,0.197968901,0.197968901,0.848203147,0.265138976,0.001886758,0.125490579,0.196795113,0.005382188,0.029190841,0.002464233
0,0.20993637,0.20993637,0.20993637,0.859657064,0.264694501,0.007182265,0.116656082,0.192225322,0.004938156,0.029182028,0.002527574
0,0.174371076,0.174371076,0.182251064,0.848029052,0.264262458,0.003988729,0.092660446,0.175627781,0.003664977,0.02916734,0.002362762
0,0.190847415,0.190847415,0.190847415,0.848266978,0.264351042,0.01507309,0.124049375,0.191893522,0.010300704,0.029164402,0.002431728
0,0.250263369,0.250263369,0.250642619,0.848068179,0.264633113,0.008624919,0.150088752,0.227086947,0.003274741,0.029161465,0.002632118
0,0.206396696,0.206396696,0.206396696,0.848373101,0.265498753,0.001333224,0.133600404,0.206176005,0.006283062,0.029149714,0.002541915
0,0.186549239,0.186549239,0.186549239,0.849743706,0.264305973,0.005513455,0.101722931,0.173531408,0.004608547,0.029140902,0.002258313
0,0.16556403,0.16556403,0.16556403,0.848025723,0.264316075,0.004130076,0.08811699,0.164587889,0.007553679,0.029137964,0.002074156
0,0.189625385,0.189625385,0.189625385,0.848525679,0.264454391,0.015086769,0.128975524,0.192768268,0.001539598,0.029135026,0.002486695
0,0.148792718,0.148792718,0.148792718,0.847492087,0.263353304,0.031268751,0.064048073,0.127773169,0.003138116,0.029123276,0.002022204
0,0.186717795,0.186717795,0.186717795,0.848239403,0.264609802,0.008511841,0.121859071,0.195535782,0.00641798,0.029120338,0.002490793
0,0.216594328,0.23172222,0.23172222,0.847995207,0.263848288,0.008093271,0.107666878,0.177897594,0.005276304,0.029111526,0.002392347
0,0.171884876,0.171884876,0.171884876,0.847970927,0.263482295,0.009656298,0.104874037,0.16989669,0.00277435,0.029085087,0.002205304
0,0.171042097,0.171042097,0.171042097,0.848010536,0.263972617,0.010507118,0.09716319,0.166706885,0.006253175,0.029070399,0.002195138
0,0.171927015,0.171927015,0.171927015,0.848390382,0.263881701,0.008209085,0.100908691,0.169353744,0.004154267,0.029046899,0.002203482
0,0.193544309,0.193544309,0.193544309,0.847879686,0.264383679,0.007971986,0.09175664,0.193673177,0.006493978,0.029038086,0.002583213
0,0.194682061,0.194682061,0.194682061,0.848100436,0.265064379,0.004326138,0.117649454,0.198122314,0.003631675,0.029023398,0.002428779
0,0.193333614,0.193333614,0.193333614,0.848006171,0.263853727,0.004384501,0.119090657,0.195415127,0.005729729,0.029014585,0.002463116
0,0.176393747,0.176393747,0.176393747,0.847896308,0.262788385,0.01236287,0.091162245,0.165960335,0.010178595,0.029011648,0.002204663
0,0.227044794,0.227044794,0.227044794,0.848024676,0.263822645,0.003326676,0.110036315,0.178825126,0.004079977,0.029005772,0.002305693
1,0.17791075,0.17791075,0.193712865,0.848094013,0.264183976,0.021247686,0.092318465,0.148035593,0.004226849,0.02899696,0.002060071
0,0.173064768,0.173064768,0.173064768,0.847983244,0.264164549,0.007694763,0.098669533,0.174609758,0.01000269,0.028988147,0.002284842
0,0.18734988,0.18734988,0.18734988,0.848024429,0.263633821,0.001423504,0.111900923,0.180491667,0.006219873,0.028985209,0.002312789
0,0.197463234,0.197463234,0.197463234,0.848018771,0.264253133,0.001601328,0.098506685,0.176593017,0.002416562,0.028973459,0.002433596
0,0.177320804,0.177320804,0.177320804,0.848066309,0.263959407,0.008759883,0.107487746,0.171751753,0.005430861,0.028970521,0.002277013
0,0.210020648,0.210020648,0.210020648,0.848157526,0.265038736,0.011003201,0.164451935,0.230555765,0.007920006,0.028938208,0.00249528
0,0.150141166,0.150141166,0.150141166,0.848182984,0.264625343,0.012589938,0.095518426,0.16418068,0.006177178,0.028908832,0.002107892
0,0.15941174,0.15941174,0.15941174,0.847926659,0.263898796,0.017144968,0.087962284,0.157424025,0.009837031,0.028905894,0.001976151
0,0.21528802,0.21528802,0.21528802,0.84799736,0.263502498,0.002049079,0.114563486,0.181652967,0.006418834,0.028876518,0.002301274
0,0.173191185,0.173191185,0.173191185,0.848154421,0.265181714,0.003083194,0.108627681,0.181645426,0.00913768,0.028870643,0.002425958
0,0.172053432,0.172053432,0.172053432,0.847897849,0.264034781,0.007671965,0.094810038,0.169368826,0.010790848,0.028867706,0.002241124
0,0.188740466,0.188740466,0.188740466,0.848045287,0.264012246,0.007508732,0.104222646,0.187248322,0.005490635,0.028864768,0.002704643
0,0.165058362,0.165058362,0.165058362,0.84791433,0.263964069,0.016697216,0.095062452,0.172362567,0.002558311,0.028841267,0.00236389
0,0.190763137,0.190763137,0.190763137,0.848255508,0.265026303,0.01969013,0.147979872,0.219131287,0.005462456,0.02883833,0.00233181
0,0.184315874,0.184315874,0.184315874,0.848078767,0.264071303,0.006338741,0.10852183,0.182075258,0.004372014,0.028820704,0.002332624
0,0.177657916,0.177657916,0.177657916,0.848027147,0.264405436,0.009135593,0.10423893,0.182444763,0.009161589,0.028808954,0.002373558
0,0.167881674,0.167881674,0.167881674,0.848036064,0.263903459,0.009545956,0.097562167,0.170258653,0.004000564,0.028806016,0.002280642
0,0.153090894,0.153090894,0.153090894,0.848115106,0.26552051,0.007112047,0.091805494,0.171027826,0.007095984,0.028791328,0.002240429
0,0.176098774,0.176098774,0.176098774,0.848026558,0.265194147,0.007274369,0.100916834,0.161918407,0.006096056,0.028785453,0.002176593
0,0.147444271,0.147444271,0.147444271,0.848046981,0.263133397,0.001211939,0.091031967,0.147583139,0.02492048,0.028782515,0.001968348
0,0.208208672,0.208208672,0.208208672,0.8480169,0.264227491,0.009005189,0.117714593,0.216816228,0.006474338,0.028767828,0.00262236
0,0.172221988,0.172221988,0.172221988,0.848150891,0.264189415,0.007093809,0.09505431,0.167543926,0.002839247,0.02876489,0.002157621
1,0.15161603,0.15161603,0.15161603,0.848046028,0.263975725,0.016130915,0.09314899,0.148284443,0.010345107,0.028759015,0.001998742
0,0.15283806,0.15283806,0.15283806,0.847962763,0.262348571,0.037358539,0.095909261,0.107571073,0.002233826,0.028747264,0.002088229
0,0.176225191,0.176225191,0.176225191,0.848022947,0.264074411,0.005680336,0.108538115,0.176841867,0.005698135,0.028741389,0.002271218
0,0.20256205,0.20256205,0.20256205,0.848131528,0.263953967,0.004258656,0.098848665,0.180114622,0.002450719,0.028712013,0.002376568
0,0.176815136,0.176815136,0.176815136,0.847947128,0.263844402,0.001218322,0.095827837,0.167008521,0.003928835,0.028694388,0.002150054
0,0.203868358,0.218785555,0.218785555,0.847999301,0.263944643,0.007536089,0.104328497,0.17951889,0.011835178,0.02869145,0.002367772
0,0.167923813,0.167923813,0.167923813,0.848340162,0.264523549,0.001532022,0.102634879,0.173071412,0.00343613,0.028670887,0.002304926
0,0.176857275,0.176857275,0.176857275,0.847987126,0.263608955,0.001863048,0.106160535,0.177950381,0.004072292,0.028656199,0.002310497
0,0.152585226,0.152585226,0.152585226,0.848034287,0.264287324,0.006649705,0.081464654,0.154777166,0.007544286,0.028644449,0.00210471
0,0.186001433,0.186001433,0.186001433,0.848030888,0.264118703,0.006223839,0.115328871,0.190747304,0.006259153,0.028635636,0.002304988
0,0.181492562,0.181492562,0.181492562,0.848152127,0.264402328,0.012550725,0.106868924,0.181328708,0.007175397,0.028626823,0.002285761
0,0.20871434,0.20871434,0.20871434,0.848061862,0.264420977,0.002594406,0.143851678,0.207955659,0.006728803,0.028582759,0.002430601
0,0.159622435,0.159622435,0.159622435,0.847821678,0.264175428,0.007965602,0.094459915,0.169338662,0.001509711,0.028576884,0.002148258
0,0.220386836,0.220386836,0.220386836,0.848088272,0.264403882,0.001830219,0.140448157,0.207111078,0.006139606,0.028565134,0.002588917
0,0.172896212,0.172896212,0.172896212,0.848112282,0.264135021,0.017411248,0.113830671,0.177309404,0.007327393,0.028565134,0.002274344
0,0.169145843,0.169145843,0.169145843,0.848006948,0.263919777,0.011535761,0.100151449,0.169044567,0.014860578,0.028562196,0.002242408
0,0.160591631,0.160591631,0.160591631,0.846428332,0.26291893,0.007652815,0.087392317,0.151964407,0.00161645,0.028559259,0.001926657
0,0.163794193,0.163794193,0.163794193,0.847695709,0.262409959,0.004247713,0.087783152,0.149656889,0.009453626,0.028529883,0.002099375
0,0.187223463,0.187223463,0.187223463,0.848114611,0.264156002,0.015936676,0.115345156,0.183229017,0.003546284,0.028518132,0.002324921
0,0.229067464,0.229067464,0.229067464,0.848074285,0.264308304,0.000834405,0.122315046,0.193718422,0.004963773,0.02850932,0.002458836
0,0.164974085,0.164974085,0.164974085,0.848014089,0.263371176,0.000807047,0.100843552,0.172339944,0.009457042,0.028503444,0.002291215
0,0.175930218,0.175930218,0.175930218,0.848015665,0.263638483,0.001456333,0.103929519,0.178485785,0.010129068,0.028488756,0.002433631
0,0.196156926,0.196156926,0.196156926,0.848042534,0.264061201,0.004899735,0.113358412,0.197451173,0.009767865,0.028462318,0.002492562
0,0.188782605,0.188782605,0.188782605,0.848276178,0.264588821,0.008296629,0.110622567,0.184118845,0.008458822,0.028453505,0.002444286
0,0.183894484,0.183894484,0.183894484,0.847972644,0.263410806,0.007183177,0.100949403,0.177053013,0.007405953,0.028427067,0.002297418
0,0.176983692,0.176983692,0.176983692,0.848178584,0.26414046,0.007091073,0.106062827,0.182821808,0.004057775,0.028424129,0.002621608
0,0.184905819,0.184990097,0.184990097,0.847960869,0.263562331,0.005070263,0.10178807,0.175899253,0.000735216,0.028418254,0.002459442
0,0.191774472,0.191774472,0.191774472,0.847981926,0.263855281,0.01021348,0.096300096,0.165047885,0.000380843,0.028394753,0.002191959
0,0.18734988,0.18734988,0.18734988,0.847999948,0.263500167,0.001618654,0.104613481,0.17736219,0.000734362,0.028383003,0.002297678
0,0.182630315,0.182630315,0.182630315,0.848153856,0.264120257,0.02322746,0.111168108,0.174021567,0.002819607,0.02837419,0.002264815
0,0.19927521,0.19927521,0.19927521,0.84817349,0.265584229,0.004468397,0.130376016,0.198341,0.003969823,0.028356565,0.002371748
0,0.181029034,0.181029034,0.181029034,0.848253391,0.266215198,0.005466036,0.101047112,0.17520549,0.003414782,0.028353627,0.002295081
0,0.196199065,0.196199065,0.196199065,0.847944199,0.263769028,0.007006265,0.097562167,0.170055049,0.005509421,0.028338939,0.002251402
0,0.185200792,0.185200792,0.185200792,0.847972232,0.263965623,0.004604273,0.103237416,0.184609004,0.011354428,0.028336002,0.002325677
0,0.188951161,0.188951161,0.188951161,0.848019947,0.264209618,0.00672813,0.099141792,0.181049695,0.005980779,0.028327189,0.002355995
0,0.180734061,0.180734061,0.180734061,0.848032287,0.264203402,0.00374707,0.097969287,0.174308122,0.00165146,0.028318376,0.002596845
0,0.192490835,0.192490835,0.192490835,0.84811727,0.263840517,0.00723698,0.117576172,0.17827464,0.009328956,0.028268437,0.002325654
0,0.159327462,0.159327462,0.159327462,0.84787171,0.262560707,0.016782024,0.088784666,0.153359475,0.006389801,0.028233186,0.002135159
0,0.186085711,0.186085711,0.186085711,0.847758293,0.263311343,0.013583016,0.077328318,0.14801297,0.010857453,0.028230248,0.002085717
0,0.150225444,0.150225444,0.150225444,0.847356802,0.264497129,0.013779079,0.088833521,0.161669557,0.004898022,0.028227311,0.00219628
0,0.190678859,0.190678859,0.190678859,0.847972621,0.263735615,0.003072251,0.099215073,0.186381118,0.002355081,0.028197935,0.002399284
0,0.160507353,0.160507353,0.160507353,0.848235215,0.266043468,0.006577663,0.109026658,0.176766458,0.006298433,0.02819206,0.002267637
0,0.167797396,0.167797396,0.167797396,0.848034276,0.263113194,0.006056046,0.101568225,0.156232562,0.011349304,0.028177372,0.002108019
0,0.19063672,0.19063672,0.19063672,0.847960351,0.263635375,0.002238758,0.1017555,0.172618958,0.005821951,0.028162684,0.002261455
0,0.168893009,0.168893009,0.168893009,0.847924083,0.264413984,0.00370421,0.095217158,0.17844054,0.002267982,0.028156809,0.003913876
0,0.223168008,0.223168008,0.223168008,0.847978197,0.263524256,0.003159795,0.107064341,0.180536913,0.014837522,0.028156809,0.002472861
0,0.27238633,0.27238633,0.27238633,0.848086213,0.26443341,0.00263909,0.16120312,0.251828671,0.005515398,0.028145058,0.002514905
0,0.212591126,0.212591126,0.212591126,0.847998278,0.264056539,0.003449785,0.100607423,0.182769022,0.005131993,0.028142121,0.00245464
